Transaction_ID,Date,Station_Name,OMC,City,Province,Fuel_Type,Price_Per_Liter_PKR,Volume_Sold_Liters,Total_Revenue_PKR,Payment_Method,Customer_Type
TXN-20253283,2025-04-20,Total Parco Islamabad Jail Road Petrol Pump,Total Parco,Islamabad,Islamabad ICT,Super (92 Ron),277.92,82.26,22861.7,CASH,individual
TXN-20253284,2026-01-18,Cnergyico Karachi Multan Road Filling Point,Cnergyico,Karachi,Sindh,High Speed Diesel,287.51,147.99,42548.6,Credit Card,Corporate Fleet
TXN-20253285,15-Aug-26,Cnergyico Karachi Murree Road Station,Cnergyico,Karachi,Sindh,CNG,207.33,102.46,21243.03,EasyPaisa,Agriculture
TXN-20253286,2025-12-20,Cnergyico Lahore Hub River Road Pump,Cnergyico,Lahore,Punjab,High Speed Diesel,304.07,144.61,43971.56,CASH,Corporate
TXN-20253287,2026-07-11,Total Parco Quetta G-11 Markaz Station,Total Parco,Quetta,Balochistan,Hi-Octane (97 Ron),298.13,138.14,41183.68,cash,Corporate Fleet
TXN-20253288,2025-07-24,Hascol Multan Ferozepur Road Pump,Hascol,Multan,Punjab,High Speed Diesel,276.65,9.65,2669.67,EasyPaisa,Agriculture
TXN-20253289,2025-10-14,Shell Faisalabad Karsaz Service Station,Shell,Faisalabad,Punjab,Super (92 Ron),260.37,44.31,11536.99,credit card,Corporate Fleet
TXN-20253290,23/08/2026,Attock Petroleum Quetta Khyber Pass Pump,Attock Petroleum,Quetta,Balochistan,Super (92 Ron),286.46,122.88,35200.2,Mobile Wallet,Corporate Fleet
TXN-20253291,20-Aug-25,PSO Rawalpindi Defence Filling Point,PSO,Rawalpindi,Punjab,Super (92 Ron),286.03,23.11,6610.15,EasyPaisa,Corporate Fleet
TXN-20253292,2025-03-28,PSO Rawalpindi Cantt Filling Point,PSO,Rawalpindi,Punjab,Hi-Octane (97 Ron),327.24,54.42,17808.4,Cash,individual
TXN-20253293,2026-01-14,Cnergyico Islamabad Murree Road Station,Cnergyico,Islamabad,Islamabad ICT,Super (92 Ron),271.43,10097.36,2740726.42,CASH,Government
TXN-20253294,2026-04-08,PSO Sialkot Blue Area Station,PSO,Sialkot,Punjab,CNG,208.74,101.9,21270.61,Debit Card,Government
TXN-20253295,2025-01-18,Cnergyico Lahore Multan Road Filling Point,Cnergyico,Lahore,Punjab,Super (92 Ron),284.96,112.03,31924.07,CASH,Individual
TXN-20253296,2025-04-10,Cnergyico Sialkot Multan Road Filling Point,Cnergyico,Sialkot,Punjab,Hi-Octane (97 Ron),303.06,148.22,44919.55,EasyPaisa,Corporate
TXN-20253297,2026-08-27,Hascol Faisalabad Hayatabad Filling Station,Hascol,Faisalabad,Punjab,Super (92 Ron),281.54,103.28,29077.45,CASH,individual
TXN-20253298,2025-04-21,Shell Islamabad University Road Pump,Shell,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),311.67,59.52,18550.6,Mobile Wallet,Individual
TXN-20253299,2025-02-28,Attock Petroleum Karachi Khyber Pass Pump,Attock Petroleum,Karachi,Sindh,CNG,205.09,13.53,2774.87,cash,Individual
TXN-20253300,2026-04-09,PSO Peshawar Cantt Filling Point,PSO,Peshawar,KPK,Hi-Octane (97 Ron),327.83,110.74,36303.89,Cash,individual
TXN-20253301,2025-07-28,Cnergyico Islamabad Hub River Road Pump,Cnergyico,Islamabad,Islamabad ICT,High Speed Diesel,273.53,9461.7,2588058.8,EasyPaisa,Agriculture
TXN-20253302,2025-04-18,Attock Petroleum Multan Khyber Pass Pump,Attock Petroleum,Multan,Punjab,Hi-Octane (97 Ron),326.81,25.96,8483.99,Mobile Wallet,Corporate Fleet
TXN-20253303,2026-05-06,PSO Faisalabad Defence Filling Point,PSO,Faisalabad,Punjab,CNG,202.3,3444.67,696856.74,Cash,Corporate
TXN-20253304,2026-06-06,Shell Karachi University Road Pump,Shell,Karachi,Sindh,Super (92 Ron),280.61,10.13,2842.58,EasyPaisa,Government
TXN-20253305,25-Jul-26,PSO Lahore Clifton Service Station,PSO,Lahore,Punjab,High Speed Diesel,293.61,23.11,6785.33,cash,Agriculture
TXN-20253306,2025-10-02,Shell Karachi F-7 Markaz Pump,Shell,Karachi,Sindh,CNG,204.86,69.59,14256.21,Fleet Card,Individual
TXN-20253307,2025-06-07,Cnergyico Islamabad Murree Road Station,Cnergyico,Islamabad,Islamabad ICT,High Speed Diesel,285.81,133.16,,Credit Card,Corporate Fleet
TXN-20253308,2025-11-06,Attock Petroleum Sialkot Motorway Service Area,Attock Petroleum,Sialkot,Punjab,Super (92 Ron),263.96,76.02,20066.24,Debit Card,Agriculture
TXN-20253309,2026-04-08,Cnergyico Quetta Multan Road Filling Point,Cnergyico,Quetta,Balochistan,Hi-Octane (97 Ron),303.97,96.46,29320.95,Mobile Wallet,individual
TXN-20253310,11-Jul-25,Cnergyico Karachi Multan Road Filling Point,Cnergyico,Karachi,Sindh,CNG,204.81,129.21,26463.5,Debit Card,Individual
TXN-20253311,2025-06-20,Hascol Quetta Hayatabad Filling Station,Hascol,Quetta,Balochistan,CNG,201.61,33.44,6741.84,Credit Card,Individual
TXN-20253312,03/02/2026,Hascol Islamabad Ferozepur Road Pump,Hascol,Islamabad,Islamabad ICT,High Speed Diesel,297.5,74.28,22098.3,credit card,Corporate
TXN-20253313,2025-04-05,Total Parco Multan Shahrah-e-Faisal Point,Total Parco,Multan,Punjab,Hi-Octane (97 Ron),319.64,12.08,3861.25,Mobile Wallet,Agriculture
TXN-20253314,2025-10-30,Attock Petroleum Lahore Motorway Service Area,Attock Petroleum,Lahore,Punjab,High Speed Diesel,275.74,125.81,34690.85,Mobile Wallet,Individual
TXN-20253315,2026-05-24,Shell Peshawar Gulberg Station,Shell,Peshawar,KPK,CNG,212.71,4293.55,913281.02,CASH,Corporate
TXN-20253316,2025-02-10,Hascol Faisalabad Hayatabad Filling Station,Hascol,Faisalabad,Punjab,High Speed Diesel,301.8,75.76,22864.37,Fleet Card,Agriculture
TXN-20253317,2025-07-10,Shell Quetta Karsaz Service Station,Shell,Quetta,Balochistan,High Speed Diesel,300.03,5.27,1581.16,credit card,Corporate Fleet
TXN-20253318,2025-08-30,PSO Peshawar Blue Area Station,PSO,Peshawar,KPK,Super (92 Ron),274.26,9.95,2728.89,Fleet Card,Government
TXN-20253319,2025-03-15,Hascol Faisalabad Super Highway Station,Hascol,Faisalabad,Punjab,High Speed Diesel,300.05,100.34,30107.02,Fleet Card,Corporate
TXN-20253320,2025-06-01,Total Parco Quetta Shahrah-e-Faisal Point,Total Parco,Quetta,Balochistan,CNG,211.52,7991.07,1690271.13,JazzCash,Agriculture
TXN-20253321,2025-03-13,Hascol Multan Hayatabad Filling Station,Hascol,Multan,Punjab,Super (92 Ron),262.27,83.62,21931.02,credit card,Government
TXN-20253322,31-Jan-26,Shell Multan University Road Pump,Shell,Multan,Punjab,Super (92 Ron),277.55,110.35,30627.64,JazzCash,Government
TXN-20253323,2025-08-27,PSO Peshawar Cantt Filling Point,PSO,Peshawar,KPK,CNG,210.6,3498.51,736786.21,,Government
TXN-20253324,2026-04-17,Total Parco Sialkot G-11 Markaz Station,Total Parco,Sialkot,Punjab,Super (92 Ron),267.91,84.76,22708.05,Debit Card,Individual
TXN-20253325,2026-04-04,PSO Islamabad Blue Area Station,PSO,Islamabad,Islamabad ICT,Super (92 Ron),288.72,45.37,13099.23,,Government
TXN-20253326,2025-05-12,Hascol Sialkot Ferozepur Road Pump,Hascol,Sialkot,Punjab,High Speed Diesel,280.05,40.85,11440.04,Mobile Wallet,Agriculture
TXN-20253327,2025-08-27,Attock Petroleum Rawalpindi Khyber Pass Pump,Attock Petroleum,Rawalpindi,Punjab,High Speed Diesel,292.81,5398.57,1580755.28,Debit Card,Corporate Fleet
TXN-20253328,19/08/2025,PSO Faisalabad Blue Area Station,PSO,Faisalabad,Punjab,Hi-Octane (97 Ron),318.88,2349.64,749253.2,,Corporate
TXN-20253329,2025-07-28,Shell Sialkot Gulberg Station,Shell,Sialkot,Punjab,Super (92 Ron),274.04,131.97,36165.06,CASH,Government
TXN-20253330,30/07/2026,Shell Islamabad University Road Pump,Shell,Islamabad,Islamabad ICT,CNG,213.49,25.55,5454.67,EasyPaisa,Government
TXN-20253331,2026-08-18,PSO Rawalpindi Blue Area Station,PSO,Rawalpindi,Punjab,CNG,208.98,973.93,203531.89,Mobile Wallet,Corporate Fleet
TXN-20253332,2025-07-19,Cnergyico Sialkot Hub River Road Pump,Cnergyico,Sialkot,Punjab,High Speed Diesel,280.22,,,EasyPaisa,Corporate Fleet
TXN-20253333,2025-12-14,Shell Karachi Mall Road Station,Shell,Karachi,Sindh,Hi-Octane (97 Ron),318.44,7.92,2522.04,EasyPaisa,Agriculture
TXN-20253334,18/04/2026,Total Parco Faisalabad Jail Road Petrol Pump,Total Parco,Faisalabad,Punjab,Hi-Octane (97 Ron),305.3,142.01,43355.65,Debit Card,Individual
TXN-20253335,2025-08-13,PSO Islamabad Defence Filling Point,PSO,Islamabad,Islamabad ICT,CNG,201.31,59.2,11917.55,EasyPaisa,individual
TXN-20253336,2025-09-28,Shell Lahore University Road Pump,Shell,Lahore,Punjab,Super (92 Ron),260.64,25.42,6625.47,cash,individual
TXN-20253337,08/03/2026,Attock Petroleum Peshawar Khyber Pass Pump,Attock Petroleum,Peshawar,KPK,CNG,219.32,126.26,27691.34,,Government
TXN-20253338,2026-05-07,PSO Peshawar Blue Area Station,PSO,Peshawar,KPK,CNG,210.31,48.56,10212.65,CASH,Corporate
TXN-20253339,2025-06-03,Total Parco Islamabad Thokar Niaz Baig Station,Total Parco,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),321.26,38.75,12448.82,Debit Card,individual
TXN-20253340,2025-01-09,Cnergyico Sialkot Murree Road Station,Cnergyico,Sialkot,Punjab,CNG,217.8,131.4,28618.92,Mobile Wallet,Individual
TXN-20253341,2026-03-26,PSO Rawalpindi Clifton Service Station,PSO,Rawalpindi,Punjab,Hi-Octane (97 Ron),321.93,98.91,31842.1,Cash,Agriculture
TXN-20253342,2025-08-05,Total Parco Multan Thokar Niaz Baig Station,Total Parco,Multan,Punjab,High Speed Diesel,287.4,100.63,28921.06,Mobile Wallet,Corporate Fleet
TXN-20253343,2026-03-26,Total Parco Lahore Thokar Niaz Baig Station,Total Parco,Lahore,Punjab,High Speed Diesel,282.2,9640.23,2720472.91,cash,individual
TXN-20253344,2026-03-18,Attock Petroleum Quetta Industrial Area Pump,Attock Petroleum,Quetta,Balochistan,CNG,219.25,34.67,7601.4,credit card,Individual
TXN-20253345,13-Apr-25,Shell Peshawar Mall Road Station,Shell,Peshawar,KPK,Super (92 Ron),265.08,34.02,9018.02,JazzCash,Government
TXN-20253346,2025-11-05,Shell Sialkot Mall Road Station,Shell,Sialkot,Punjab,Hi-Octane (97 Ron),322.13,7.47,2406.31,Credit Card,Individual
TXN-20253347,2025-05-20,Hascol Karachi Super Highway Station,Hascol,Karachi,Sindh,Super (92 Ron),263.09,90.96,23930.67,Debit Card,Agriculture
TXN-20253348,03-Feb-25,PSO Multan Lytton Road Pump,PSO,Multan,Punjab,CNG,210.66,102.61,21615.82,CASH,Corporate Fleet
TXN-20253349,2025-06-01,Shell Peshawar Gulberg Station,Shell,Peshawar,KPK,Hi-Octane (97 Ron),316.11,51.73,16352.37,credit card,Corporate
TXN-20253350,2025-10-18,Attock Petroleum Peshawar Motorway Service Area,Attock Petroleum,Peshawar,KPK,Hi-Octane (97 Ron),314.08,121.89,38283.21,credit card,Agriculture
TXN-20253351,2025-04-30,Total Parco Faisalabad Thokar Niaz Baig Station,Total Parco,Faisalabad,Punjab,Hi-Octane (97 Ron),326.84,60.01,19613.67,JazzCash,Corporate
TXN-20253352,2025-04-11,PSO Multan Cantt Filling Point,PSO,Multan,Punjab,High Speed Diesel,284.26,29.5,8385.67,Fleet Card,Agriculture
TXN-20253353,2026-08-28,Total Parco Lahore Shahrah-e-Faisal Point,Total Parco,Lahore,Punjab,CNG,213.85,93.98,20097.62,CASH,Corporate Fleet
TXN-20253354,2026-07-02,PSO Sialkot GT Road Service,PSO,Sialkot,Punjab,CNG,213.49,6337.26,1352941.64,JazzCash,Agriculture
TXN-20253355,2026-07-18,PSO Lahore Clifton Service Station,PSO,Lahore,Punjab,Hi-Octane (97 Ron),328.28,75.5,,Credit Card,Agriculture
TXN-20253356,2026-01-22,Total Parco Peshawar Jail Road Petrol Pump,Total Parco,Peshawar,KPK,Super (92 Ron),289.49,44.76,12957.57,Fleet Card,Government
TXN-20253357,2025-02-04,Shell Peshawar F-7 Markaz Pump,Shell,Peshawar,KPK,Hi-Octane (97 Ron),300.53,87.15,26191.19,Fleet Card,Government
TXN-20253358,2026-03-25,Attock Petroleum Islamabad Khyber Pass Pump,Attock Petroleum,Islamabad,Islamabad ICT,Super (92 Ron),283.27,105.97,30018.12,Fleet Card,Individual
TXN-20253359,2025-10-23,Attock Petroleum Multan Motorway Service Area,Attock Petroleum,Multan,Punjab,CNG,214.19,114.72,24571.88,Debit Card,Corporate Fleet
TXN-20253360,2026-05-12,PSO Sialkot Clifton Service Station,PSO,Sialkot,Punjab,Hi-Octane (97 Ron),301.18,75.89,22856.55,cash,Individual
TXN-20253361,04/06/2026,Attock Petroleum Multan Saddar Filling Station,Attock Petroleum,Multan,Punjab,High Speed Diesel,304.47,56.02,17056.41,Cash,Agriculture
TXN-20253362,2025-08-25,Total Parco Quetta Shahrah-e-Faisal Point,Total Parco,Quetta,Balochistan,Hi-Octane (97 Ron),305.3,,,Cash,Government
TXN-20253363,2026-07-28,Cnergyico Sialkot Murree Road Station,Cnergyico,Sialkot,Punjab,High Speed Diesel,285.18,9909.34,2825945.58,Credit Card,Corporate Fleet
TXN-20253364,2025-09-25,Cnergyico Quetta Hub River Road Pump,Cnergyico,Quetta,Balochistan,High Speed Diesel,290.47,99.23,28823.34,Credit Card,Corporate
TXN-20253365,2026-04-30,Shell Sialkot University Road Pump,Shell,Sialkot,Punjab,High Speed Diesel,294.9,29.04,8563.9,Credit Card,Agriculture
TXN-20253366,2026-05-11,Attock Petroleum Multan Industrial Area Pump,Attock Petroleum,Multan,Punjab,High Speed Diesel,274.51,34.63,9506.28,Cash,Individual
TXN-20253367,2026-02-07,Total Parco Rawalpindi Jail Road Petrol Pump,Total Parco,Rawalpindi,Punjab,Hi-Octane (97 Ron),308.16,78.14,24079.62,Mobile Wallet,Individual
TXN-20253368,2025-09-12,Total Parco Sialkot G-11 Markaz Station,Total Parco,Sialkot,Punjab,CNG,209.77,8018.93,1682130.95,EasyPaisa,Individual
TXN-20253369,2026-03-02,Attock Petroleum Rawalpindi Motorway Service Area,Attock Petroleum,Rawalpindi,Punjab,CNG,207.44,56.33,,EasyPaisa,Government
TXN-20253370,2025-06-02,Cnergyico Lahore Murree Road Station,Cnergyico,Lahore,Punjab,Super (92 Ron),9999.0,22.86,228577.14,JazzCash,Agriculture
TXN-20253371,06/05/2026,Total Parco Karachi G-11 Markaz Station,Total Parco,Karachi,Sindh,High Speed Diesel,294.6,26.53,7815.74,JazzCash,Agriculture
TXN-20253372,05-Jul-26,Total Parco Multan G-11 Markaz Station,Total Parco,Multan,Punjab,Super (92 Ron),289.66,80.15,23216.25,JazzCash,individual
TXN-20253373,19/05/2026,Total Parco Lahore G-11 Markaz Station,Total Parco,Lahore,Punjab,High Speed Diesel,280.56,115.3,32348.57,Fleet Card,Corporate Fleet
TXN-20253374,2025-08-17,Total Parco Rawalpindi Shahrah-e-Faisal Point,Total Parco,Rawalpindi,Punjab,Super (92 Ron),287.58,107.82,31006.88,Cash,individual
TXN-20253375,2026-03-12,Total Parco Multan G-11 Markaz Station,Total Parco,Multan,Punjab,High Speed Diesel,273.95,122.63,33594.49,Credit Card,Individual
TXN-20253376,2026-01-07,Hascol Quetta Hayatabad Filling Station,Hascol,Quetta,Balochistan,Super (92 Ron),275.62,61.92,17066.39,credit card,Corporate
TXN-20253377,2026-02-25,Shell Islamabad Karsaz Service Station,Shell,Islamabad,Islamabad ICT,High Speed Diesel,292.64,11653.33,3410230.49,cash,Individual
TXN-20253378,2025-05-31,Total Parco Rawalpindi Jail Road Petrol Pump,Total Parco,Rawalpindi,Punjab,CNG,214.06,117.6,25173.46,Fleet Card,individual
TXN-20253379,2025-05-08,Cnergyico Rawalpindi Murree Road Station,Cnergyico,Rawalpindi,Punjab,Super (92 Ron),264.55,41.6,11005.28,cash,Agriculture
TXN-20253380,2025-06-19,Attock Petroleum Sialkot Industrial Area Pump,Attock Petroleum,Sialkot,Punjab,Super (92 Ron),260.55,83.59,21779.37,Mobile Wallet,Individual
TXN-20253381,2026-04-14,PSO Lahore Defence Filling Point,PSO,Lahore,Punjab,High Speed Diesel,297.47,70.65,21016.26,cash,individual
TXN-20253382,03/02/2025,Attock Petroleum Lahore Saddar Filling Station,Attock Petroleum,Lahore,Punjab,Hi-Octane (97 Ron),315.67,17.76,5606.3,credit card,Corporate Fleet
TXN-20253383,2025-09-14,Cnergyico Sialkot Murree Road Station,Cnergyico,Sialkot,Punjab,Hi-Octane (97 Ron),308.12,74.12,22837.85,Mobile Wallet,Corporate Fleet
TXN-20253384,11/03/2026,Shell Faisalabad University Road Pump,Shell,Faisalabad,Punjab,CNG,214.3,112.65,24140.9,JazzCash,Individual
TXN-20253385,2025-10-12,Hascol Peshawar Super Highway Station,Hascol,Peshawar,KPK,Hi-Octane (97 Ron),,128.5,,Cash,Agriculture
TXN-20253386,2025-04-21,Cnergyico Peshawar Multan Road Filling Point,Cnergyico,Peshawar,KPK,CNG,213.62,55.03,11755.51,Credit Card,individual
TXN-20253387,2026-05-27,Attock Petroleum Sialkot Saddar Filling Station,Attock Petroleum,Sialkot,Punjab,Super (92 Ron),288.92,134.21,38775.95,CASH,Individual
TXN-20253388,2025-04-01,Cnergyico Sialkot Hub River Road Pump,Cnergyico,Sialkot,Punjab,Hi-Octane (97 Ron),316.5,66.15,25123.77,EasyPaisa,Agriculture
TXN-20253389,2025-03-02,Shell Multan F-7 Markaz Pump,Shell,Multan,Punjab,Hi-Octane (97 Ron),309.21,117.3,36270.33,,Corporate
TXN-20253390,2025-12-11,PSO Peshawar Blue Area Station,PSO,Peshawar,KPK,CNG,209.16,108.57,22708.5,Debit Card,Corporate
TXN-20253391,01-Apr-25,Cnergyico Karachi Hub River Road Pump,Cnergyico,Karachi,Sindh,High Speed Diesel,288.62,75.0,21646.5,Debit Card,individual
TXN-20253392,18-Aug-26,Cnergyico Multan Murree Road Station,Cnergyico,Multan,Punjab,CNG,206.9,49.76,10295.34,Mobile Wallet,Individual
TXN-20253393,2026-03-04,Shell Peshawar Mall Road Station,Shell,Peshawar,KPK,Hi-Octane (97 Ron),324.21,126.79,,Mobile Wallet,Government
TXN-20253394,28/02/2026,Total Parco Islamabad Thokar Niaz Baig Station,Total Parco,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),306.73,,,Credit Card,Government
TXN-20253395,2025-05-02,Shell Faisalabad Karsaz Service Station,Shell,Faisalabad,Punjab,Hi-Octane (97 Ron),320.09,113.82,36432.64,Fleet Card,Government
TXN-20253396,2026-06-21,Hascol Rawalpindi Hayatabad Filling Station,Hascol,Rawalpindi,Punjab,Super (92 Ron),271.71,135.19,36732.47,Fleet Card,Government
TXN-20253397,2026-04-30,Attock Petroleum Karachi Industrial Area Pump,Attock Petroleum,Karachi,Sindh,Hi-Octane (97 Ron),324.45,124.08,40257.76,Fleet Card,Government
TXN-20253398,2026-07-02,Cnergyico Faisalabad Murree Road Station,Cnergyico,Faisalabad,Punjab,Hi-Octane (97 Ron),308.51,79.62,24563.57,credit card,Corporate
TXN-20253399,2025-06-21,Hascol Quetta Super Highway Station,Hascol,Quetta,Balochistan,Super (92 Ron),261.57,84.15,22011.12,Credit Card,individual
TXN-20253400,2025-05-02,Attock Petroleum Islamabad Khyber Pass Pump,Attock Petroleum,Islamabad,Islamabad ICT,CNG,213.13,24.51,5223.82,Credit Card,Individual
TXN-20253401,2025-12-21,Total Parco Faisalabad Thokar Niaz Baig Station,Total Parco,Faisalabad,Punjab,CNG,217.99,133.31,29060.25,credit card,Government
TXN-20253402,2025-06-09,Cnergyico Karachi Hub River Road Pump,Cnergyico,Karachi,Sindh,Hi-Octane (97 Ron),321.81,90.35,29075.53,JazzCash,individual
TXN-20253403,23-Jul-26,Hascol Sialkot Super Highway Station,Hascol,Sialkot,Punjab,High Speed Diesel,272.98,142.75,38967.9,Credit Card,Corporate Fleet
TXN-20253404,2026-05-13,Attock Petroleum Islamabad Motorway Service Area,Attock Petroleum,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),326.82,95.97,31364.92,CASH,Corporate
TXN-20253405,2026-02-27,PSO Quetta Defence Filling Point,PSO,Quetta,Balochistan,High Speed Diesel,304.21,10125.84,3080381.79,credit card,individual
TXN-20253406,2025-01-03,Shell Sialkot Mall Road Station,Shell,Sialkot,Punjab,Hi-Octane (97 Ron),300.73,101.78,36729.96,EasyPaisa,Government
TXN-20253407,2026-04-14,Total Parco Rawalpindi G-11 Markaz Station,Total Parco,Rawalpindi,Punjab,Super (92 Ron),262.75,,,CASH,individual
TXN-20253408,2025-04-07,PSO Islamabad Defence Filling Point,PSO,Islamabad,Islamabad ICT,CNG,219.59,96.29,21144.32,cash,Agriculture
TXN-20253409,2025-12-19,Total Parco Rawalpindi Jail Road Petrol Pump,Total Parco,Rawalpindi,Punjab,Super (92 Ron),287.1,143.3,41141.43,JazzCash,Corporate
TXN-20253410,2025-04-04,Shell Faisalabad Mall Road Station,Shell,Faisalabad,Punjab,Super (92 Ron),261.87,91.72,24018.72,Mobile Wallet,individual
TXN-20253411,2026-05-29,PSO Multan GT Road Service,PSO,Multan,Punjab,High Speed Diesel,293.26,,,,Corporate
TXN-20253412,2026-06-15,Hascol Multan Ferozepur Road Pump,Hascol,Multan,Punjab,CNG,213.01,35.41,7542.68,Cash,Agriculture
TXN-20253413,2025-12-02,Shell Lahore Gulberg Station,Shell,Lahore,Punjab,High Speed Diesel,302.16,12.41,3749.81,Credit Card,Corporate Fleet
TXN-20253414,2026-04-18,PSO Quetta Cantt Filling Point,PSO,Quetta,Balochistan,High Speed Diesel,282.86,16.95,4794.48,Cash,Corporate Fleet
TXN-20253415,2026-08-07,Cnergyico Multan Multan Road Filling Point,Cnergyico,Multan,Punjab,Super (92 Ron),272.31,92.9,25297.6,credit card,Corporate
TXN-20253416,2025-10-03,Attock Petroleum Peshawar Khyber Pass Pump,Attock Petroleum,Peshawar,KPK,Super (92 Ron),288.49,46.92,13535.95,Mobile Wallet,Government
TXN-20253417,2026-04-27,Hascol Islamabad Super Highway Station,Hascol,Islamabad,Islamabad ICT,Hi-Octane (97 Ron),303.11,123.01,37285.56,Credit Card,Agriculture
TXN-20253418,2025-09-09,Attock Petroleum Peshawar Saddar Filling Station,Attock Petroleum,Peshawar,KPK,High Speed Diesel,301.89,101.24,30563.34,Credit Card,individual
TXN-20253419,2025-07-17,PSO Faisalabad Blue Area Station,PSO,Faisalabad,Punjab,CNG,211.05,55.97,11812.47,CASH,Government
TXN-20253420,2025-08-15,Hascol Multan Ferozepur Road Pump,Hascol,Multan,Punjab,Super (92 Ron),287.58,108.38,31167.92,cash,individual
TXN-20253421,2025-04-24,Attock Petroleum Peshawar Khyber Pass Pump,Attock Petroleum,Peshawar,KPK,CNG,211.29,109.06,27651.94,Cash,Individual
TXN-20253422,2026-08-05,Hascol Peshawar Ferozepur Road Pump,Hascol,Peshawar,KPK,Hi-Octane (97 Ron),298.11,7.5,2235.83,credit card,Individual
TXN-20253423,2025-10-20,Total Parco Multan Shahrah-e-Faisal Point,Total Parco,Multan,Punjab,Super (92 Ron),286.03,60.53,17313.4,Mobile Wallet,Government
TXN-20253424,2026-06-23,Total Parco Rawalpindi Thokar Niaz Baig Station,Total Parco,Rawalpindi,Punjab,High Speed Diesel,296.54,76.47,,JazzCash,Corporate
TXN-20253425,2025-10-23,Total Parco Peshawar G-11 Markaz Station,Total Parco,Peshawar,KPK,Hi-Octane (97 Ron),322.83,7815.72,2523148.89,Cash,Corporate Fleet
